,time,open,high,low,close,tick_volume,spread
915,2023-08-24 16:45:00,1.08339,1.08432,1.08333,1.08413,1951,16
916,2023-08-24 17:00:00,1.08414,1.08436,1.08352,1.08413,1885,16
917,2023-08-24 17:15:00,1.0842,1.0848,1.08361,1.08385,2018,16
918,2023-08-24 17:30:00,1.08383,1.08468,1.08341,1.08448,1958,16
919,2023-08-24 17:45:00,1.08452,1.0847,1.08375,1.08385,1977,16
920,2023-08-24 18:00:00,1.08385,1.084,1.0832600000000001,1.08346,1596,16
921,2023-08-24 18:15:00,1.08345,1.08359,1.08283,1.08297,1039,16
922,2023-08-24 18:30:00,1.08299,1.08315,1.08244,1.08244,1040,16
923,2023-08-24 18:45:00,1.08247,1.08274,1.08217,1.08245,1117,16
924,2023-08-24 19:00:00,1.08245,1.08255,1.08213,1.08228,794,16
925,2023-08-24 19:15:00,1.08231,1.0827,1.0823,1.08249,699,16
926,2023-08-24 19:30:00,1.0824799999999999,1.08255,1.08198,1.08238,696,16
927,2023-08-24 19:45:00,1.0824,1.08244,1.08171,1.08205,524,16
928,2023-08-24 20:00:00,1.08206,1.08232,1.08188,1.08214,706,16
929,2023-08-24 20:15:00,1.08215,1.0823,1.08197,1.08198,692,16
930,2023-08-24 20:30:00,1.08196,1.08219,1.08153,1.08153,700,16
931,2023-08-24 20:45:00,1.08155,1.08169,1.08129,1.08152,616,16
932,2023-08-24 21:00:00,1.08151,1.08192,1.08151,1.08185,527,16
933,2023-08-24 21:15:00,1.08185,1.08186,1.08105,1.08119,692,16
934,2023-08-24 21:30:00,1.08118,1.0815,1.08102,1.08106,478,16
935,2023-08-24 21:45:00,1.08104,1.0814,1.0808200000000001,1.0808200000000001,689,16
936,2023-08-24 22:00:00,1.0808200000000001,1.08089,1.0806499999999999,1.08073,715,16
937,2023-08-24 22:15:00,1.08074,1.08116,1.08071,1.08099,702,16
938,2023-08-24 22:30:00,1.08099,1.08116,1.08047,1.08052,564,16
939,2023-08-24 22:45:00,1.08053,1.08074,1.08049,1.08052,512,16
940,2023-08-24 23:00:00,1.08051,1.08078,1.08042,1.08067,302,16
941,2023-08-24 23:15:00,1.08066,1.08089,1.0806,1.0807,257,16
942,2023-08-24 23:30:00,1.08069,1.08083,1.08058,1.08072,162,16
943,2023-08-24 23:45:00,1.08071,1.08108,1.08071,1.08094,382,16
944,2023-08-25 00:00:00,1.08066,1.08095,1.0806499999999999,1.08084,23,29
945,2023-08-25 00:15:00,1.08084,1.08106,1.08084,1.08094,27,47
946,2023-08-25 00:30:00,1.08096,1.08107,1.08095,1.08101,47,31
947,2023-08-25 00:45:00,1.08109,1.08148,1.08108,1.08113,331,27
948,2023-08-25 01:00:00,1.08113,1.08115,1.0809,1.08093,146,20
949,2023-08-25 01:15:00,1.08093,1.08098,1.08088,1.08093,85,20
950,2023-08-25 01:30:00,1.08093,1.08097,1.08074,1.08077,120,20
951,2023-08-25 01:45:00,1.08077,1.08083,1.08056,1.0806499999999999,117,16
952,2023-08-25 02:00:00,1.08064,1.0806499999999999,1.0792,1.07962,495,16
953,2023-08-25 02:15:00,1.07965,1.08013,1.07964,1.08003,202,16
954,2023-08-25 02:30:00,1.08005,1.08011,1.07951,1.0796999999999999,336,16
955,2023-08-25 02:45:00,1.07969,1.07991,1.07961,1.07983,246,16
956,2023-08-25 03:00:00,1.07977,1.08032,1.0796999999999999,1.08022,423,16
957,2023-08-25 03:15:00,1.08023,1.08025,1.07964,1.07968,353,16
958,2023-08-25 03:30:00,1.07968,1.07979,1.07943,1.07944,355,16
959,2023-08-25 03:45:00,1.07944,1.07962,1.07924,1.07934,427,16
960,2023-08-25 04:00:00,1.07934,1.07943,1.07911,1.07922,410,16
961,2023-08-25 04:15:00,1.0792,1.07938,1.07907,1.07936,418,16
962,2023-08-25 04:30:00,1.07934,1.07934,1.07863,1.07887,727,16
963,2023-08-25 04:45:00,1.0789,1.07892,1.07875,1.07883,707,16
964,2023-08-25 05:00:00,1.07881,1.07888,1.07835,1.07847,501,16
965,2023-08-25 05:15:00,1.07847,1.07872,1.0782,1.07865,485,16
966,2023-08-25 05:30:00,1.07867,1.07874,1.07834,1.07852,436,16
967,2023-08-25 05:45:00,1.07854,1.07864,1.07834,1.07853,463,16
968,2023-08-25 06:00:00,1.07852,1.07868,1.07839,1.07844,463,16
969,2023-08-25 06:15:00,1.07844,1.07854,1.07823,1.07832,255,16
970,2023-08-25 06:30:00,1.07834,1.07844,1.0781,1.07817,378,16
971,2023-08-25 06:45:00,1.07818,1.07827,1.07791,1.07798,259,16
972,2023-08-25 07:00:00,1.07798,1.07817,1.07786,1.07792,276,16
973,2023-08-25 07:15:00,1.07794,1.07802,1.07773,1.07783,277,16
974,2023-08-25 07:30:00,1.07781,1.0778699999999999,1.0776,1.07771,343,16
975,2023-08-25 07:45:00,1.07769,1.07826,1.07768,1.07816,389,16
976,2023-08-25 08:00:00,1.07816,1.07819,1.07774,1.07802,507,16
977,2023-08-25 08:15:00,1.07804,1.07833,1.07796,1.07813,510,16
978,2023-08-25 08:30:00,1.07809,1.07837,1.07808,1.07832,338,16
979,2023-08-25 08:45:00,1.07835,1.07907,1.07822,1.07888,1190,16
980,2023-08-25 09:00:00,1.0789,1.07892,1.07831,1.07871,1137,16
981,2023-08-25 09:15:00,1.07871,1.079,1.07854,1.07895,1022,16
982,2023-08-25 09:30:00,1.07893,1.07901,1.07831,1.07839,1652,16
983,2023-08-25 09:45:00,1.07841,1.07857,1.07789,1.07801,1970,16
984,2023-08-25 10:00:00,1.078,1.07896,1.078,1.0789,1255,16
985,2023-08-25 10:15:00,1.07889,1.07913,1.07821,1.07843,1069,16
986,2023-08-25 10:30:00,1.07842,1.07897,1.07801,1.07836,1073,16
987,2023-08-25 10:45:00,1.07831,1.07841,1.07676,1.07706,1109,16
988,2023-08-25 11:00:00,1.07704,1.07772,1.07653,1.07769,1507,16
989,2023-08-25 11:15:00,1.07771,1.07831,1.07767,1.07774,1094,16
990,2023-08-25 11:30:00,1.07772,1.0784799999999999,1.07772,1.0784799999999999,734,16
991,2023-08-25 11:45:00,1.07847,1.07875,1.0783800000000001,1.07857,1131,16
992,2023-08-25 12:00:00,1.07857,1.07904,1.07839,1.0789900000000001,797,16
993,2023-08-25 12:15:00,1.079,1.07904,1.07874,1.079,938,16
994,2023-08-25 12:30:00,1.07901,1.07917,1.07864,1.07876,832,16
995,2023-08-25 12:45:00,1.07877,1.07938,1.07874,1.07891,1114,16
996,2023-08-25 13:00:00,1.07892,1.07968,1.07887,1.07965,888,16
997,2023-08-25 13:15:00,1.07963,1.07974,1.07941,1.0796000000000001,713,16
998,2023-08-25 13:30:00,1.07955,1.07988,1.0794,1.07967,832,16
999,2023-08-25 13:45:00,1.07966,1.08026,1.07966,1.0802100000000001,751,16
1000,2023-08-25 14:00:00,1.08022,1.08106,1.08009,1.08066,1011,16
1001,2023-08-25 14:15:00,1.08067,1.08089,1.08037,1.0804,653,16
1002,2023-08-25 14:30:00,1.0804,1.08063,1.0801,1.08014,577,16
1003,2023-08-25 14:45:00,1.08012,1.08041,1.07985,1.0802,843,16
1004,2023-08-25 15:00:00,1.0802100000000001,1.08095,1.07995,1.08094,893,16
1005,2023-08-25 15:15:00,1.08093,1.08105,1.08049,1.08083,1038,16
1006,2023-08-25 15:30:00,1.08085,1.08142,1.08073,1.08135,1218,16
1007,2023-08-25 15:45:00,1.08135,1.08163,1.08097,1.0812,1034,16
1008,2023-08-25 16:00:00,1.08121,1.0814300000000001,1.08066,1.08068,928,16
1009,2023-08-25 16:15:00,1.08069,1.08077,1.08017,1.08037,1153,16
1010,2023-08-25 16:30:00,1.08035,1.08089,1.07983,1.07994,1495,16
1011,2023-08-25 16:45:00,1.07996,1.08076,1.0799,1.0807,1417,16
1012,2023-08-25 17:00:00,1.08071,1.08382,1.07938,1.0831,4328,16
1013,2023-08-25 17:15:00,1.0831,1.0841,1.07893,1.07895,4152,16
1014,2023-08-25 17:30:00,1.07894,1.07901,1.07763,1.07765,3743,16
1015,2023-08-25 17:45:00,1.07765,1.07824,1.0765,1.07706,2997,16
1016,2023-08-25 18:00:00,1.07708,1.0783800000000001,1.07674,1.0778,2558,16
1017,2023-08-25 18:15:00,1.07779,1.0787,1.07675,1.07847,2017,16
1018,2023-08-25 18:30:00,1.07849,1.0789900000000001,1.07823,1.07892,2128,16
1019,2023-08-25 18:45:00,1.0789,1.07902,1.0783,1.07855,1691,16
1020,2023-08-25 19:00:00,1.07856,1.07948,1.07847,1.07939,1447,16
1021,2023-08-25 19:15:00,1.07936,1.07973,1.07902,1.07959,1076,16
1022,2023-08-25 19:30:00,1.07961,1.07995,1.0793,1.0795,810,16
1023,2023-08-25 19:45:00,1.07946,1.07967,1.07918,1.07956,940,16
1024,2023-08-25 20:00:00,1.07954,1.08019,1.07954,1.08007,953,16
1025,2023-08-25 20:15:00,1.08008,1.08018,1.07948,1.07982,817,16
1026,2023-08-25 20:30:00,1.07984,1.07986,1.07916,1.07928,851,16
1027,2023-08-25 20:45:00,1.07929,1.07985,1.079,1.07981,703,16
1028,2023-08-25 21:00:00,1.07981,1.0804,1.07979,1.0804,765,16
1029,2023-08-25 21:15:00,1.08039,1.08101,1.08023,1.08099,968,16
1030,2023-08-25 21:30:00,1.08099,1.08117,1.08057,1.08063,1033,16
1031,2023-08-25 21:45:00,1.08064,1.08086,1.08046,1.08066,814,16
1032,2023-08-25 22:00:00,1.08063,1.0808200000000001,1.08051,1.08075,1050,16
1033,2023-08-25 22:15:00,1.08077,1.08101,1.08068,1.08088,602,16
1034,2023-08-25 22:30:00,1.08087,1.08099,1.08055,1.08067,539,16
1035,2023-08-25 22:45:00,1.08068,1.0807,1.07986,1.0802,660,16
1036,2023-08-25 23:00:00,1.08019,1.08025,1.07946,1.07961,435,16
1037,2023-08-25 23:15:00,1.07961,1.0796999999999999,1.07914,1.07914,299,16
1038,2023-08-25 23:30:00,1.07914,1.0793,1.07904,1.07917,909,16
1039,2023-08-25 23:45:00,1.07917,1.07938,1.07915,1.07938,545,20
1040,2023-08-28 00:00:00,1.0795,1.07951,1.07928,1.07928,5,50
1041,2023-08-28 00:15:00,1.07947,1.07959,1.07922,1.07922,14,31
1042,2023-08-28 00:30:00,1.07929,1.07954,1.07922,1.07937,114,45
1043,2023-08-28 00:45:00,1.07941,1.0795,1.07935,1.07935,68,31
1044,2023-08-28 01:00:00,1.07945,1.07999,1.07944,1.07983,162,16
1045,2023-08-28 01:15:00,1.07984,1.07985,1.07942,1.07954,273,16
1046,2023-08-28 01:30:00,1.07953,1.0796999999999999,1.07942,1.07947,201,16
1047,2023-08-28 01:45:00,1.07946,1.07957,1.07934,1.07936,173,16
1048,2023-08-28 02:00:00,1.0794,1.07985,1.07925,1.07985,228,16
1049,2023-08-28 02:15:00,1.07981,1.08004,1.07973,1.07984,605,16
1050,2023-08-28 02:30:00,1.07983,1.07983,1.07951,1.07955,244,16
1051,2023-08-28 02:45:00,1.07946,1.07969,1.07939,1.07963,272,16
1052,2023-08-28 03:00:00,1.07962,1.08023,1.07954,1.07992,632,16
1053,2023-08-28 03:15:00,1.07992,1.08013,1.07985,1.08005,387,16
1054,2023-08-28 03:30:00,1.08004,1.08034,1.07993,1.08002,350,16
1055,2023-08-28 03:45:00,1.08002,1.08039,1.08001,1.08015,547,16
1056,2023-08-28 04:00:00,1.08016,1.08071,1.08012,1.08043,604,16
1057,2023-08-28 04:15:00,1.0804,1.08092,1.08039,1.08078,825,16
1058,2023-08-28 04:30:00,1.08079,1.08084,1.08029,1.08054,873,16
1059,2023-08-28 04:45:00,1.08057,1.08062,1.0801,1.08018,579,16
1060,2023-08-28 05:00:00,1.08019,1.08056,1.08005,1.08055,567,16
1061,2023-08-28 05:15:00,1.08056,1.08063,1.08042,1.08056,380,16
1062,2023-08-28 05:30:00,1.08057,1.08084,1.08054,1.08072,482,16
1063,2023-08-28 05:45:00,1.08074,1.08089,1.08071,1.08081,325,16
1064,2023-08-28 06:00:00,1.0808,1.08089,1.0807,1.08074,334,16
1065,2023-08-28 06:15:00,1.08072,1.08084,1.08067,1.08074,220,16
1066,2023-08-28 06:30:00,1.08073,1.08089,1.08064,1.0808,756,16
1067,2023-08-28 06:45:00,1.08083,1.08094,1.08072,1.08085,167,16
1068,2023-08-28 07:00:00,1.08086,1.08103,1.08081,1.081,286,16
1069,2023-08-28 07:15:00,1.081,1.08104,1.08077,1.08079,244,16
1070,2023-08-28 07:30:00,1.08081,1.08084,1.0806,1.08061,228,16
1071,2023-08-28 07:45:00,1.08062,1.08073,1.08051,1.08067,222,16
1072,2023-08-28 08:00:00,1.0807,1.08095,1.08046,1.08087,342,16
1073,2023-08-28 08:15:00,1.08088,1.08102,1.08067,1.08085,418,16
1074,2023-08-28 08:30:00,1.08086,1.0812599999999999,1.08085,1.08118,404,16
1075,2023-08-28 08:45:00,1.08119,1.0813,1.08076,1.08095,391,16
1076,2023-08-28 09:00:00,1.08095,1.08144,1.08091,1.0814300000000001,617,16
1077,2023-08-28 09:15:00,1.08142,1.08177,1.08136,1.08137,468,16
1078,2023-08-28 09:30:00,1.0814,1.08183,1.08137,1.08173,573,16
1079,2023-08-28 09:45:00,1.08173,1.08179,1.08148,1.08154,623,16
1080,2023-08-28 10:00:00,1.08153,1.08188,1.08145,1.08172,880,16
1081,2023-08-28 10:15:00,1.08175,1.08188,1.0812599999999999,1.0814,747,16
1082,2023-08-28 10:30:00,1.08136,1.08201,1.08129,1.08131,890,16
1083,2023-08-28 10:45:00,1.08131,1.08154,1.0807,1.0808200000000001,838,16
1084,2023-08-28 11:00:00,1.0808,1.08099,1.08052,1.08052,947,16
1085,2023-08-28 11:15:00,1.0805,1.08057,1.08008,1.08027,838,16
1086,2023-08-28 11:30:00,1.08025,1.08071,1.07984,1.08066,893,16
1087,2023-08-28 11:45:00,1.08064,1.08067,1.07992,1.07996,891,16
1088,2023-08-28 12:00:00,1.07997,1.08061,1.07993,1.08045,678,16
1089,2023-08-28 12:15:00,1.08046,1.08055,1.08003,1.08017,793,16
1090,2023-08-28 12:30:00,1.0802,1.08057,1.07997,1.08054,645,16
1091,2023-08-28 12:45:00,1.08053,1.08083,1.08036,1.0807,776,16
1092,2023-08-28 13:00:00,1.08064,1.08113,1.08052,1.08105,901,16
1093,2023-08-28 13:15:00,1.08106,1.08165,1.08097,1.08151,745,16
1094,2023-08-28 13:30:00,1.08151,1.08214,1.08148,1.08173,846,16
1095,2023-08-28 13:45:00,1.08174,1.08186,1.08097,1.08108,810,16
1096,2023-08-28 14:00:00,1.0811,1.08121,1.0806,1.08101,762,16
1097,2023-08-28 14:15:00,1.08093,1.08105,1.08053,1.08068,693,16
1098,2023-08-28 14:30:00,1.08069,1.08091,1.0806,1.08078,666,16
1099,2023-08-28 14:45:00,1.08078,1.08087,1.0802100000000001,1.08034,850,16
1100,2023-08-28 15:00:00,1.08037,1.08104,1.08027,1.08054,997,16
1101,2023-08-28 15:15:00,1.08054,1.08076,1.08016,1.08056,1011,16
1102,2023-08-28 15:30:00,1.08053,1.0809,1.08019,1.08063,1381,16
1103,2023-08-28 15:45:00,1.08063,1.08104,1.08051,1.08094,1213,16
1104,2023-08-28 16:00:00,1.08095,1.08124,1.08049,1.08066,1313,16
1105,2023-08-28 16:15:00,1.08066,1.08092,1.08004,1.08046,979,16
1106,2023-08-28 16:30:00,1.08049,1.08063,1.07984,1.08063,2009,16
1107,2023-08-28 16:45:00,1.08066,1.08107,1.08029,1.08062,1954,16
1108,2023-08-28 17:00:00,1.0806499999999999,1.08077,1.0798,1.0802100000000001,1796,16
1109,2023-08-28 17:15:00,1.08023,1.08088,1.07984,1.08066,1585,16
1110,2023-08-28 17:30:00,1.08069,1.08134,1.08057,1.08079,1322,16
1111,2023-08-28 17:45:00,1.08081,1.0811,1.08027,1.08047,1519,16
1112,2023-08-28 18:00:00,1.08049,1.0807,1.0802,1.08043,1298,16
1113,2023-08-28 18:15:00,1.08044,1.08063,1.08035,1.08044,1228,16
1114,2023-08-28 18:30:00,1.08042,1.08094,1.0804,1.08062,1206,16
1115,2023-08-28 18:45:00,1.0806,1.08092,1.08045,1.08084,842,16
1116,2023-08-28 19:00:00,1.08083,1.08093,1.08062,1.08077,690,16
1117,2023-08-28 19:15:00,1.08074,1.08078,1.08033,1.08054,541,16
1118,2023-08-28 19:30:00,1.08053,1.08099,1.08038,1.08092,584,16
1119,2023-08-28 19:45:00,1.08091,1.08117,1.08057,1.08067,536,16
1120,2023-08-28 20:00:00,1.08068,1.08092,1.08047,1.08055,734,16
1121,2023-08-28 20:15:00,1.08052,1.08093,1.08031,1.08093,440,16
1122,2023-08-28 20:30:00,1.08091,1.08104,1.08072,1.08087,444,16
1123,2023-08-28 20:45:00,1.08088,1.08098,1.08058,1.08078,660,16
1124,2023-08-28 21:00:00,1.08076,1.08078,1.08045,1.08057,557,16
1125,2023-08-28 21:15:00,1.08054,1.08087,1.0805,1.08073,410,16
1126,2023-08-28 21:30:00,1.08075,1.08093,1.08062,1.08071,416,16
1127,2023-08-28 21:45:00,1.08074,1.08115,1.08071,1.08106,368,16
1128,2023-08-28 22:00:00,1.08109,1.08128,1.08081,1.08101,398,16
1129,2023-08-28 22:15:00,1.08099,1.08134,1.0809,1.08132,431,16
1130,2023-08-28 22:30:00,1.08131,1.08169,1.08128,1.08164,505,16
1131,2023-08-28 22:45:00,1.08164,1.08193,1.08161,1.0817,617,16
1132,2023-08-28 23:00:00,1.08173,1.08173,1.0814300000000001,1.08164,275,16
1133,2023-08-28 23:15:00,1.08163,1.08169,1.08156,1.08161,248,16
1134,2023-08-28 23:30:00,1.08163,1.08169,1.08154,1.0816,235,16
1135,2023-08-28 23:45:00,1.0816,1.08185,1.08158,1.08182,488,16
1136,2023-08-29 00:00:00,1.08131,1.08162,1.08129,1.08157,93,35
1137,2023-08-29 00:15:00,1.08158,1.08159,1.0811,1.08155,181,31
1138,2023-08-29 00:30:00,1.08152,1.08164,1.0812,1.08147,107,33
1139,2023-08-29 00:45:00,1.08148,1.08215,1.08108,1.08171,256,38
1140,2023-08-29 01:00:00,1.08171,1.08221,1.08163,1.08206,96,20
1141,2023-08-29 01:15:00,1.08206,1.08261,1.0820400000000001,1.08232,171,17
1142,2023-08-29 01:30:00,1.08231,1.08235,1.08211,1.08217,122,16
1143,2023-08-29 01:45:00,1.08215,1.08252,1.08211,1.08251,120,16
1144,2023-08-29 02:00:00,1.08249,1.08284,1.08245,1.08282,211,16
1145,2023-08-29 02:15:00,1.0828,1.08289,1.08262,1.08285,133,16
1146,2023-08-29 02:30:00,1.08286,1.08291,1.08233,1.08236,290,16
1147,2023-08-29 02:45:00,1.08235,1.08263,1.08235,1.08249,146,16
1148,2023-08-29 03:00:00,1.0825,1.08306,1.08249,1.08301,505,16
1149,2023-08-29 03:15:00,1.083,1.0830899999999999,1.08258,1.08259,351,16
1150,2023-08-29 03:30:00,1.08262,1.08266,1.08244,1.08254,274,16
1151,2023-08-29 03:45:00,1.08254,1.08267,1.08206,1.08228,446,16
1152,2023-08-29 04:00:00,1.08229,1.08277,1.08226,1.08268,282,16
1153,2023-08-29 04:15:00,1.08269,1.08308,1.08263,1.08302,435,16
1154,2023-08-29 04:30:00,1.083,1.08347,1.08296,1.08336,615,16
1155,2023-08-29 04:45:00,1.08337,1.08361,1.08324,1.08339,456,16
1156,2023-08-29 05:00:00,1.0834,1.08347,1.08317,1.08318,474,16
1157,2023-08-29 05:15:00,1.08316,1.0832,1.08287,1.083,304,16
1158,2023-08-29 05:30:00,1.08297,1.08322,1.08288,1.08316,228,16
1159,2023-08-29 05:45:00,1.08317,1.08351,1.08305,1.08349,376,16
1160,2023-08-29 06:00:00,1.0835,1.08356,1.08321,1.08333,289,16
1161,2023-08-29 06:15:00,1.08335,1.08376,1.08324,1.08371,536,16
1162,2023-08-29 06:30:00,1.08372,1.08373,1.08348,1.08351,344,16
1163,2023-08-29 06:45:00,1.08353,1.0836,1.08347,1.08354,252,16
1164,2023-08-29 07:00:00,1.08355,1.08356,1.08312,1.08314,314,16
1165,2023-08-29 07:15:00,1.08315,1.08317,1.083,1.0831,208,16
1166,2023-08-29 07:30:00,1.08312,1.08312,1.08257,1.0826,231,16
1167,2023-08-29 07:45:00,1.08259,1.0826,1.08232,1.08235,223,16
1168,2023-08-29 08:00:00,1.08236,1.08253,1.08224,1.08232,354,16
1169,2023-08-29 08:15:00,1.08231,1.08231,1.08209,1.0821,434,16
1170,2023-08-29 08:30:00,1.08211,1.08233,1.08201,1.08214,498,16
1171,2023-08-29 08:45:00,1.08215,1.0824,1.08197,1.0821,599,16
1172,2023-08-29 09:00:00,1.08208,1.08226,1.08195,1.0822,689,16
1173,2023-08-29 09:15:00,1.08219,1.08226,1.08146,1.08171,731,16
1174,2023-08-29 09:30:00,1.0817,1.08195,1.08149,1.08151,784,16
1175,2023-08-29 09:45:00,1.0815,1.08159,1.08076,1.08079,1063,16
1176,2023-08-29 10:00:00,1.08081,1.08134,1.08077,1.0813,1087,16
1177,2023-08-29 10:15:00,1.08131,1.08246,1.08128,1.08231,1094,16
1178,2023-08-29 10:30:00,1.0823,1.08287,1.08222,1.08282,1174,16
1179,2023-08-29 10:45:00,1.08281,1.08289,1.08154,1.08196,1175,16
1180,2023-08-29 11:00:00,1.08194,1.0822,1.08111,1.08124,1162,16
1181,2023-08-29 11:15:00,1.08125,1.08145,1.08074,1.08095,1089,16
1182,2023-08-29 11:30:00,1.08094,1.08137,1.08076,1.08137,858,16
1183,2023-08-29 11:45:00,1.08138,1.08157,1.08084,1.08093,1213,16
1184,2023-08-29 12:00:00,1.08092,1.08123,1.08049,1.08085,1150,16
1185,2023-08-29 12:15:00,1.08087,1.081,1.08048,1.08072,1296,16
1186,2023-08-29 12:30:00,1.08071,1.08101,1.08064,1.08076,1125,16
1187,2023-08-29 12:45:00,1.08077,1.08152,1.0807,1.08128,947,16
1188,2023-08-29 13:00:00,1.08129,1.08155,1.08096,1.0812599999999999,855,16
1189,2023-08-29 13:15:00,1.08127,1.0814,1.08074,1.08093,884,16
1190,2023-08-29 13:30:00,1.08092,1.08119,1.08081,1.08095,796,16
1191,2023-08-29 13:45:00,1.08093,1.08105,1.08032,1.08058,994,16
1192,2023-08-29 14:00:00,1.08056,1.08102,1.0803,1.08081,800,16
1193,2023-08-29 14:15:00,1.08083,1.08105,1.08048,1.08057,672,16
1194,2023-08-29 14:30:00,1.08056,1.08113,1.08054,1.08096,824,16
1195,2023-08-29 14:45:00,1.08092,1.08111,1.08031,1.08032,1148,16
1196,2023-08-29 15:00:00,1.08034,1.08056,1.07962,1.08004,1143,16
1197,2023-08-29 15:15:00,1.08003,1.08016,1.07853,1.07879,1436,16
1198,2023-08-29 15:30:00,1.07881,1.07968,1.07862,1.0795,1575,16
1199,2023-08-29 15:45:00,1.07952,1.07975,1.07895,1.07917,1400,16
1200,2023-08-29 16:00:00,1.07914,1.07956,1.07828,1.0783,1851,16
1201,2023-08-29 16:15:00,1.07827,1.0788,1.07815,1.07834,1398,16
1202,2023-08-29 16:30:00,1.07836,1.07968,1.07828,1.07954,2156,16
1203,2023-08-29 16:45:00,1.07954,1.08057,1.07949,1.08029,2119,16
1204,2023-08-29 17:00:00,1.08029,1.08496,1.08027,1.08353,4134,16
1205,2023-08-29 17:15:00,1.08352,1.08472,1.08329,1.08448,3005,16
1206,2023-08-29 17:30:00,1.08448,1.08453,1.08255,1.08274,2819,16
1207,2023-08-29 17:45:00,1.08274,1.08347,1.08219,1.0827,2621,16
1208,2023-08-29 18:00:00,1.08272,1.08454,1.08251,1.08449,2322,16
1209,2023-08-29 18:15:00,1.08449,1.08467,1.08395,1.0845,1544,16
1210,2023-08-29 18:30:00,1.08453,1.08562,1.08437,1.08531,1691,16
1211,2023-08-29 18:45:00,1.08533,1.08551,1.08476,1.08491,1569,16
1212,2023-08-29 19:00:00,1.08493,1.08551,1.08489,1.08509,1219,16
1213,2023-08-29 19:15:00,1.08506,1.08512,1.0846,1.08495,1020,16
1214,2023-08-29 19:30:00,1.08495,1.08526,1.08475,1.08518,669,16
1215,2023-08-29 19:45:00,1.0852,1.08634,1.08514,1.08621,992,16
1216,2023-08-29 20:00:00,1.0862,1.08732,1.08618,1.08721,1235,16
1217,2023-08-29 20:15:00,1.0872,1.08734,1.08678,1.08685,990,16
1218,2023-08-29 20:30:00,1.08686,1.08757,1.08676,1.08737,904,16
1219,2023-08-29 20:45:00,1.0873599999999999,1.08762,1.08698,1.08729,901,16
1220,2023-08-29 21:00:00,1.08727,1.08728,1.08658,1.08676,916,16
1221,2023-08-29 21:15:00,1.08678,1.08682,1.08597,1.08615,537,16
1222,2023-08-29 21:30:00,1.08615,1.0867,1.08608,1.08661,615,16
1223,2023-08-29 21:45:00,1.08659,1.08714,1.08659,1.08708,785,16
1224,2023-08-29 22:00:00,1.0871,1.08807,1.08684,1.08804,884,16
1225,2023-08-29 22:15:00,1.08804,1.08912,1.08802,1.08876,886,16
1226,2023-08-29 22:30:00,1.08876,1.08896,1.08833,1.08853,585,16
1227,2023-08-29 22:45:00,1.08856,1.08864,1.08838,1.08846,522,16
1228,2023-08-29 23:00:00,1.08844,1.08847,1.0882,1.08834,299,16
1229,2023-08-29 23:15:00,1.08837,1.08843,1.08818,1.08821,563,16
1230,2023-08-29 23:30:00,1.0882,1.08826,1.08777,1.08781,796,16
1231,2023-08-29 23:45:00,1.0878,1.08798,1.08773,1.08782,965,20
1232,2023-08-30 00:00:00,1.08749,1.08757,1.08693,1.08748,88,33
1233,2023-08-30 00:15:00,1.08746,1.08783,1.08745,1.08766,200,28
1234,2023-08-30 00:30:00,1.0877,1.08778,1.0874,1.08761,168,25
1235,2023-08-30 00:45:00,1.08763,1.08779,1.08753,1.08767,125,32
1236,2023-08-30 01:00:00,1.08758,1.08818,1.08758,1.08813,120,20
1237,2023-08-30 01:15:00,1.08814,1.08814,1.08792,1.08808,157,20
1238,2023-08-30 01:30:00,1.08804,1.08808,1.08793,1.088,118,20
1239,2023-08-30 01:45:00,1.08799,1.08839,1.08799,1.08837,217,16
1240,2023-08-30 02:00:00,1.08838,1.0884,1.08813,1.08816,108,16
1241,2023-08-30 02:15:00,1.08815,1.08815,1.08737,1.08759,448,16
1242,2023-08-30 02:30:00,1.08757,1.08766,1.08703,1.08703,382,16
1243,2023-08-30 02:45:00,1.08704,1.08706,1.08677,1.08682,235,16
1244,2023-08-30 03:00:00,1.08685,1.08705,1.08661,1.0868,487,16
1245,2023-08-30 03:15:00,1.08679,1.08706,1.08667,1.08687,447,16
1246,2023-08-30 03:30:00,1.08689,1.08711,1.08666,1.08684,445,16
1247,2023-08-30 03:45:00,1.08685,1.087,1.08666,1.0869,480,16
1248,2023-08-30 04:00:00,1.08694,1.08701,1.0867499999999999,1.08685,459,16
1249,2023-08-30 04:15:00,1.08685,1.08701,1.08663,1.08699,574,16
1250,2023-08-30 04:30:00,1.087,1.08709,1.08664,1.08671,797,16
1251,2023-08-30 04:45:00,1.0867,1.08715,1.08669,1.0868,563,16
1252,2023-08-30 05:00:00,1.08681,1.0869,1.0866500000000001,1.08687,551,16
1253,2023-08-30 05:15:00,1.08687,1.08696,1.08655,1.08664,513,16
1254,2023-08-30 05:30:00,1.08666,1.08671,1.08628,1.08656,482,16
1255,2023-08-30 05:45:00,1.08659,1.08671,1.08648,1.08664,503,16
1256,2023-08-30 06:00:00,1.08661,1.0868,1.08658,1.08668,484,16
1257,2023-08-30 06:15:00,1.08666,1.0868,1.08658,1.08676,295,16
1258,2023-08-30 06:30:00,1.08674,1.08683,1.0866,1.08679,242,16
1259,2023-08-30 06:45:00,1.08681,1.08686,1.0867499999999999,1.08682,160,16
